NavB_up	MemB_up	CD8T_up	CD4T_up	NKcell_up	Monocyte_up	NavB_dn	MemB_dn	CD8T_dn	CD4T_dn	NKcell_dn	Monocyte_dn
IGF2AS	0.00483976999976165	0	0.0090788898536926	0.00892004503855388	0	0	0	0.00258241816399125	0	0	0.00916083329172672	0.0139538220695275
TSPAN32	0.24999861938416	0.231316302803055	0.0118700659714389	0.328276358963696	0.165054304183262	0	0	0	0	0	0	0.0966667804596648
CD81	0.115334559555271	0.144927324827219	0	0	0	0.0459456562913196	0	0	0.553887989010323	0.0367008269177885	0.852404709018263	0
TSSC4	0	0	0	0	0	0.0140374504266335	0.00823988650556941	0.0147576725722353	0.0329281595859005	0.0292719551176909	0.025548365130041	0
KCNQ1	0	0	0.0188103880376184	0.00350966459880074	0	0	0.00301525664709535	0.0128119185295091	0	0	0.0022379522322312	0.00523962528766584
SLC22A18	0	0	0.0172400228653172	0	0	0.0106681934161828	0.000781299321848187	0.0141172904442104	0	0.0061317754724933	0.0230134342917887	0
DHCR7	0	0	0	0.013137508775398	0.0108801557621767	0	0.0281329923823575	0.0152467064851702	0.0278291519267791	0	0	0.0238080000503069
SHANK2	0.00527905960281042	0	0.0291846093896786	0	0	0	0	0.0063389099051085	0	0.0182137921393922	0.00379911050167284	0.0178869728614838
FGF3	0.0143754524599696	0	0.0293325533357595	0	0	0	0	0.0104136827724845	0	6.73383438866975e-05	0.0141029001580397	0.0225740486613454
FGF4	0	0	0.0395754709705156	0	0	0	0.00579679432107869	0.0270327811601654	0	0.00570590803772846	0.00517866275566037	0.0251580461429531
FGF15	0.0101135953806738	0	0.0338361543593651	0.00711480936461998	0	0	0	0.00377289254515259	0	0	0.00813511561947682	0.0207636980999766
MRGPRF	0.0114808706428365	0	0	0.0148723152000441	0.00182056765468603	0	0	0.011412223507876	0.000310227333696401	0	0	0.0183291063973934
MRGPRD	0.0208462757882176	0	0.0148044706586911	0.0184408967547708	0	0	0	0.00154973552773304	0	0	0.0122231415201421	0.0370047244796936
OSCAR	0.00951583488809239	0	0.00886126245364863	0.0114027669921501	0	0	0	0.000913342937299614	0	0	0.0206101565079647	0.00829092035348343
TFPT	0	0	0	0	0	0.0011199324814692	0.00656318236510883	0.0023002930571103	0.043880861751269	0.0417224620238978	0.00638328266619963	0
LENG1	0	0	0.000651287743274492	0.0158554103120097	0.00918635437998341	0	0.00539505246773523	0.00725727235775067	0	0	0	0.0226324843048238
TMC4	0.0151068727144222	0.00776207586401671	0.0157155725964079	0.000836589503008698	0	0	0	0	0	0	0.0246637051734411	0.00516852935441589
MBOAT7	0	0.0111528160658014	0	0.0114195082226904	0	0.0187770280209914	0.000103420057099211	0	0.0338204535242084	0	0.00748415850190634	0
LILRB3	0.476564101489284	0.870822637314481	0	0	0	1	0	0	0.051863355387692	0.0438274486081601	0.0681088394059665	0
LAIR1	0	0	0	0	0.142063369683231	0.378413222330929	0.140982038584962	0.0904723145650632	0.060521476554756	0.176366558117263	0	0
9430041J12RIK	0.000727925934071955	0	0.0418651573117174	0.0326675966972117	0	0	0	0.00648650275027742	0	0	0.0026544911899439	0.0091718838856205
D030047H15RIK	0	3.73479312928382e-06	0.024304898937332	0	0	0	0.00225590614130928	0	0	0.00966721784113667	0.00128809310577394	0.0137357882489694
LENG9	0.0371685174005862	0.0150154339743404	0	0	0.0138802552277665	0.0183957503411022	0	0	0.00407573733598715	0.0481776282574324	0	0
RDH13	0.00429575084949395	0.0138538116282333	0.0104766155661761	0.00251288600072846	0	0	0	0	0	0	0.0343089543861592	0.0109712789487641
PPP1R12C	0	0	0	0.000403875043184472	0	0.0218890842649013	0.0129215865615582	0.0130800888559083	0.0048505022200198	0	0.00138360693316226	0
TNNT1	0.00451483552508736	0	0.0481513540173189	0.0214677370764061	0	0	0	0.0303211476620511	0	0	0.0183883678077946	0.0196460324675239
TNNI3	0.00441255470617788	0	0.0146402913455843	0	0	0.00394451326140677	0	0.0200754295982217	0	0.0124923363108405	0.00912728851545469	0
DNAAF3	0.00151194413968232	0	0.0229581100896614	0	0	0.0934596497354508	0	0.0230466934315334	0	0.0198840506173619	0.0232236182414993	0
SYT5	0.00567748145224123	0	0.0146607291489056	0	0	0	0	0.0136608162859343	0	0.00210080575596694	0.00842055332164788	0.024695056292803
PTPRH	0	0	0.0181196511718014	0.0118357356990512	0.00207527703939578	0	0.000305345229999291	0.00937619211916116	0	0	0	0.0149279288206341
TMEM86B	0.00691243846264783	0.0392810897852563	0	0.00335317404053001	0	0	0	0	0.00515204403880421	0	0.028673031922584	0.0196259681602478
PPP6R1	0	0.0128414930930309	0	0.0334010100315087	0	0	0.00930613452251427	0	0.00217211204487133	0	0.00305317933096284	0.0449541185428848
HSPBP1	0.00186089461491322	0	0.000498832605983668	0.00881680220070401	0	0	0	0.00927009624043818	0	0	0.00915807309177611	0.00145396202525984
COX6B2	0	0	0.017687963445611	0	0	0.00994098164328252	0.0164316923015918	0.0352433690796741	0	0.0537612913491556	0.0119407137621321	0
FAM71E2	0	0	0.0274977317811422	0	0	0	0.0054745753114559	0.0123506001391621	0	0.00316587500998973	0.00793644795576677	0.0125622179250028
IL11	0.0160828043442258	0.000747010171947446	0.0242324060799065	0	0.000849781699974952	0	0	0	0	0.00938122027829718	0	0.0195022194598021
TMEM238	0.0107322508970643	0.0222415240840814	0.00528667419184449	0	0	0.0191899237036828	0	0	0	0.0212873745267628	0.000680597387062615	0
SHISA7	0.0118937350268144	0	0.0379154187356125	0.00768828761534822	0	0	0	0.0123166057379197	0	0	6.49692043115138e-05	0.00623637321813959
ISOC2B	0	0	0.0104395257090429	0.0205437762020093	0	0	0.0351287402830748	0.034014188326206	0	0	0.00543677189832661	0.00295650995018093
SBK2	0.0206644243304652	0	0.0150932315949382	0.00668573714263735	0.00186454638573319	0	0	0.00642601149036224	0	0	0	0.0190958631688015
ZFP579	0	0.0132215335413232	0.0316635190773421	0.0300802138744341	0.0195454347410193	0	0.0111352710137581	0	0	0	0	0.064351896078071
FIZ1	0	0	0	0	0	0	0.001783537801896	0.000190893290577991	0.0337718254941406	0.0149139932314033	0.00397882767039555	0.014515056116371
RFPL4	0	0	0.0109164877606381	0	0.013739951038295	0	0.00480571456280766	0.00292583651836571	0	0.00145733822702181	0	0.00898782100540626
RASL2-9	0	0	0.00507812670541054	0	0.00297655308952313	0.0110572647844026	0.000223367685071061	0.0108745883770039	0	0.0137717026192897	0	0
VMN1R56	0	0	0.0219602803680467	0.000311710980461988	0.0106674730011588	0.000507724506657238	0.00138384821072457	0.00855996861207183	0	0	0	0
NLRP2	0.00415731704009799	0	0.0139688946777263	0	0	0	0	0.00701268241358607	0	0.00437669298779999	0.00494905935656307	0.00420857773634091
VMN1R58	0.00558980623856503	0	0.0154295303992554	0	0.00576055296699229	0	0	0.0192002795658711	0	0.0223738900782372	0	0.012972593179117
VMN1R64	0.0032725979168328	0	0.0154914309626761	0.0195453966712429	0.0105767156448228	0	0	0.00957391349256051	0	0	0	0.00648448512518107
VMN1R65	0.0095090138403562	0.0025289449152035	0.0146813736567668	0.010134661984456	0.00370443664155262	0	0	0	0	0	0	0.0139362550545509
ZFP787	0	0	0	0.0127835564873716	0.0146408440053818	0.000827255986490495	0.00712272308549583	0.00300558033386049	0.0226728179194545	0	0	0
ZFP583	0	0.0177905641621362	0	0	0	0	0.00878690470961197	0	0.0105465018747807	0.0126613647809683	0.00132022977224937	0.00173007597998695
OLFR5	0.0162400918775198	0	0.0405686552784938	0.000368150500969088	0.00110026839503743	0	0	0.00186907947572898	0	0	0	0.0132154842970979
OLFR1347	0	0	0.0237794600672224	0	0.0167059991139092	0	0.00470525042778145	0.0260812910142219	0	0.000387177458945973	0	0.00990836868193154
OLFR1348	0.0184805975126252	0	0.00247324478891659	0.00264675463890645	0.0120619944954197	0	0	0.00430423335196783	0	0	0	0.0172870770311914
OLFR1349	0.0147331197488241	0	0.0283040751471565	0.0164403449309954	0	0	0	0.00343475654743566	0	0	0.0123466689451807	0.0196461763514145
ZIM1	0.00066845096630368	0	0.0222826793717159	0	0.00219904061732187	0	0	0.00197769525263335	0	0.000291578827413995	0	0.0116226898825952
PEG3	0	0	0.0169444029933091	0.0213354027748369	0.00115104986327286	0	0.00745418634361469	0.0121996710174962	0	0	0	0.0138361525933211
ZFP954	0	0.00173412590761464	0	0	0.0383194187391384	0.00700595510544272	0.00725782606202257	0	0.0397022252101071	0.0473628455514837	0	0
ZFP773	0	0.0411810954189834	0.00756536307689725	0.00634241776745817	0	0	0.00509568140670606	0	0	0	0.00714441529726539	0.0260218056297314
ZFP772	0	0	0	0	0.0152475221996324	0	0.0144336842823857	0.0224937581870668	0.00252977796788132	0.0391372686148733	0	0.0110152822127982
VMN2R29	0	0	0	0	0.00555732386845096	0.00350635730808511	0.0217589518068167	0.00843847738695712	0.0129948992118178	0.00596566009245611	0	0
CLCN4-2	0	0	0	0	0.0213531096782681	0.0375226743712392	0.0193872997657765	0.00701215494383412	0.0574039537530107	0.00371862681778365	0	0
VMN1R66	0	0	0.0150976689946465	0	0.00508993339285273	0	0.0015717104666767	0.00529378084941644	0	0.0034801976359491	0	6.20503233776797e-07
NLRP4D	0	0	0.0277419169909332	0.00289735328611556	0.00573995540035691	0	0.00420884188561998	0.0144726912456868	0	0	0	0.00438434962635576
ZIK1	0	0	0.00181802738722789	0.00136165702683313	0	0	0.035078921415651	0.0195753355331618	0	0	0.0100448567616975	0.0272110847679304
VMN1R69	0	0	0.0269900208161236	0.00470337868530404	0.00360082504380292	0	0.00397762329497285	0.0134689482970579	0	0	0	0.00193215826743812
VMN1R71	0.00713218828156866	0.00111571336599228	0.00349467542405222	0.00105805974268294	0	0	0	0	0	0	0.000751857031878778	0.000331011100261207
MIR297-1	0	0	0.0202291860981968	0.00169412700524969	0.00560440797945252	0	0.0122342384416651	0.0167411371919179	0	0	0	0.000753571013754907
VMN1R72	0.00199942857291768	0	0.0187785596145181	0	0.00352055287938479	0	0	0.0102853750533694	0	0.00820640671885535	0	0.00580046340705557
VMN1R76	0.00594260723893788	0.0108120592240368	7.65814798299288e-05	0.00120876313173049	0.00234145367430617	0	0	0	0	0	0	0.00520214968898227
VMN1R81	0	0	0.00570039675213073	0	0.00209433105496332	0	0.00260200530000678	0.0065619511728511	0	0.000424483358510049	0	0.00659154531539694
VMN1R83	0.00526409719758655	0	0.0148733910999001	0.000791829922979227	0.00193509680058042	0	0	0.00878532395970947	0	0	0	0.00444111616440899
VMN1R84	0	0.00181812560965308	0.0134674733136196	0.00393514687993809	0.0141913667491505	0	0.00137452507213963	0	0	0	0	0.00391544337139493
ZFP551	0	0.00984053797800174	0.00296260217189088	0	0.00444038609660418	0	0.00720252352488682	0	0	0.00345353961422413	0	0.0470583210930842
VMN2R54	0.0120788148634099	0.00514427033854081	0	0.00990424980633426	0.00773446956312768	0	0	0	0.00670886309546112	0	0	0.0166247311522383
VMN2R56	0.00582811271693029	0	0.0426705663797468	0	0.0157740942492371	0	0	0.00849290692106273	0	0.0219961920939297	0	0.0158232402752659
ZSCAN18	0	0.0343631323510333	0.0283231297847385	0	0	0	0.00564602553067083	0	0	0.00792454180810944	0.0284739802163178	0.0113710517504627
ZFP329	0.0430065657475473	0.059011836124661	0	0.0220289170967001	0.0154419081198878	0	0	0	0.0127184070072026	0	0	0.0453007584356613
SLC27A5	0.012808932167493	0	0.0205665037906225	0.0121722524984686	0	0	0	0.00802467915599787	0	0	5.92084635709709e-05	0.0166081799830205
ZBTB45	0	0	0.0193254735121331	0.030021638294986	0.00447118774692755	0	0.120593782690047	0.0521836937449311	0	0	0	0.0299567706849659
CHMP2A	0	0	0	0	0.0055054794290595	0.0335881308080341	0.0524370123712897	0.0374789838881632	0.0551734689471253	0.0585944204569761	0	0
UBE2M	0	0	0	0.00283322818520553	0	0	0.0225680753997484	0.0130080676725352	0.0466198662093698	0	0.00451263130976182	0.0121829834422222
MZF1	0	0	0.0256095846713359	0.00666181230150139	0	0	0.00654325583521123	0.0141135307620566	0	0	0.0030611354317531	0.0234395923909292
VMN1R85	0.000833855443779218	0	0.01990985991666	0	0	0	0	0.00440149896857175	0	0.00504366547780183	0.00452929913122243	0.0118426637281113
VMN1R86	0.0237626621421815	0.00431208976602012	0	0.0286951695097271	0.0113920041260395	0	0	0	0.00123871582801066	0	0	0.0158403060758554
VMN1R87	0	0	0.00882257795754623	0	0.0130829700901597	0	0.000588507922796607	0.00729454995880483	0	0.0151201900746231	0	0.0052379257653279
6330408A02RIK	0.00773259499061454	0.00822035451952846	0.0115174774467155	0.0136265238473613	0	0	0	0	0	0	0.00443071824361535	0.032180431864114
BSPH2	0.00181194361263713	0	0.0221866939430849	0.00269399033943685	0.0131838523316693	0	0	0.00732997824948667	0	0	0	0.002682033604929
SULT2A3	0	0	0.0264510269401504	0.0284260684524632	0.00725862296268815	0	0.0102871374814732	0.00538046699622738	0	0	0	0.0017068370531243
SULT2A6	0.00347079982844032	0.00694781581832542	0.0103241357991291	0	0.00266190894476357	0	0	0	0	0.00858793940980498	0	0.00153449660523404
2810007J24RIK	0	0	0.0141014086180415	0	0.00881453618513593	0	0.0161496973369476	0.0134412097809033	0	0.00329611789174923	0	0.00307358212720425
CRX	0	0	0.0347743155968931	0.0366236382466856	0	0	0.000395351365538986	0.00764566225985978	0	0	0.00567705286103153	0.0180447918416935
SEPW1	0	0.00691537183601945	0.0178555238947091	0.0424209504408932	0.0143308079797942	0	0.00233160101201596	0	0	0	0	0.0384795982128128
GLTSCR2	0.0089302479553909	0.0335278949890294	0.00334887359589658	0.0157905305425859	0	0	0	0	0	0	0.0190850525814409	0.0170850550973617
EHD2	0.0763222248518749	0.0938340729669751	0	0	0	0	0	0	0.00308053668446122	0.0010772953405862	0.0247956633594596	0.0114117982115409
GLTSCR1	0.0929659074943578	0.0504569562951035	0.0580369427285384	0.043546243964573	0.00712322156204296	0	0	0	0	0	0	0.0361209277459412
DHX34	0	0	0.00432233413070839	0	0.00430029645136285	0	0.00218899607659516	0.00576963467179111	0	4.6805999348277e-05	0	0.0145446208399228
C5AR2	0	0	0.0169806144650621	0	0	0.0317424661951741	0.00506923710392013	0.0186112866797757	0	0.00237648336308096	0.0233163612764124	0
C5AR1	0.00200275827617793	0	0.00190547724497578	0.0215759517971126	0	0.337552308911729	0	0.0237708312166896	0	0	0.0249059047581828	0
CCDC9	0	0	0	0	0	0.00640861269728835	0.000174633017710186	0.0183081434497217	0.0243705569557959	0.00887785566058006	0.0262828809773146	0
SAE1	0	0	0	0	0	0	0.0201165059111651	0.0120491413191026	0.0758408640672061	0.00302309415197935	0.00652639189369364	0.0205293622684259
NPAS1	0.0125219545157961	0	0.0357111288135974	0	0	0	0	0.0138972157608246	0	0.0035563504475758	0.00568069707680139	0.018455749875246
GRLF1	0.00821645307229858	0	0.00871710357050923	0.0496324657375507	0	0	0	0.0115859039415262	0	0	0.0307792917239065	0.0408692326179288
CEACAM15	0	0	0.0146258183443701	0	0	0	0.00452906849236385	0.0285001165723101	0	0.00200476824173952	0.00292333864544748	0.0213254464042978
FKRP	0	0.00666601878106828	0.00388527868365797	0	0.00774767818683912	0.000264327634124663	0.00669973330974388	0	0	0.0274720063330174	0	0
CALM3	0	0	0	0	0.000558792717133808	0.0180891761725092	0.0982369849603991	0.0705478624815196	0.179790657845594	0.0438180481177951	0	0
PPP5C	0	0	0	0	0	0	0.00781037188035393	0.00516157794645237	0.0270714477917405	0.00681651613071005	0.02355989143761	0.0251599479758028
HIF3A	0.0150662998720987	0	0.00781030352583009	0.00465902718697241	0	0	0	0.00824913893676183	0	0	0.019345116560148	0.0239586818568783
GM9519	0.0144564351074845	0.00498672153283116	0.00967359745240649	0.00277111149677818	0.00753197991559472	0	0	0	0	0	0	0.00932465378917997
PSG18	0	0	0.0376326616554681	0.0160216200257912	0.0145867106132273	0.00370678336905583	0.00851845908901448	0.00609058630422614	0	0	0	0
PSG28	0.000114926072460673	0	0.00880142198393877	0.00319469050020223	0.00270446952345068	0	0	0.00851392747225243	0	0	0	0.00505138739041852
PSG26	0	0	0.0291706181638813	0	0.00513940023296574	0	0.00314397570024556	0.0104813018801646	0	0.00467681461572125	0	2.21846607214255e-05
PSG25	0.00594149025712048	0	0	0	0	0	0	0.00516144210925708	0.00522580651025778	0.000581094137323108	0.000514440406047814	0.006042767895582
PSG27	0	0	0.0460286963870208	0	0.00951221289744832	0	0.00559596633815296	0.0125879139699702	0	0.00293297934932374	0	0.00588649116906914
PSG23	0.0151661196177366	0.0214805438576639	0	0.0122805464031516	0.00247719720949402	0	0	0	0.00844264927726929	0	0	0.00457784249278416
PSG19	0	0	0.0121307746013437	0	0	0	0.00135005801161336	0.0146155683905371	0	0.0047420456024251	0.000826381070681389	0.00488812802460329
PSG17	0	0.00121654722018003	0.0281841062782278	0	0.0091755683520891	0	0.00734496171574686	0	0	0.00913875391761864	0	0.00631428198621596
CCDC61	0	0	0	0.000204588856634545	0.0135233666912358	0	0.00211787932964894	0.0145028981755407	0.00235914539609129	0	0	0.01767865790598
FOXA3	0	0	0.0558807318790316	0.00189967504939833	0	0	0.0017009684031293	0.0153827258717033	0	0	0.00644359429031977	0.0243971765324561
QPCTL	0	0	0	0	0.00291975912958139	0.0107597208602016	0.00570242463868552	0.0215628260377992	0.0142397204634998	0.00748080572711575	0	0
GIPR	0.000978818365813558	0	0.0271844248905698	0	0	0	0	0.0152828604419237	0	7.60545776968917e-05	0.00278215244024773	0.00988465935752179
VASP	0	0	0.026364985978339	0.0292434034248302	0.024284975539215	0	0.0163254113351704	0.0304736842309525	0	0	0	0.0213281722863112
PPM1N	0.00552075891630184	0	0.0414442044757058	0.0120737974133802	0.00466071971667148	0	0	0.0067460838691606	0	0	0	0.0130430324564646
FOSB	0	0	0.00543631805343832	0	0	0.402263952455934	0.0408563970842461	0.0788286486571535	0	0.00329611789174923	0.107126332160437	0
CD3EAP	0	0	0.0115298837545415	0.0428590182825537	0	0	0.0246472657951966	0.0112334326844292	0	0	0.0393254383850892	0.00864283995262794
MARK4	0	0	0	0.0213056956121832	0.00609382497995815	0	0.0213855186524181	0.0311793426091056	0.0121190724592266	0	0	0.0148834714773179
BLOC1S3	0	0.0120587715369786	0	0	0.0470683050071424	0.0389971429080844	0.0143917896340246	0	0.0427776052595127	0.0352617057775692	0	0
PPP1R37	0.00211298359262166	0	0	0	0.0104139779944306	0	0	0.0182876311166622	0.0152517013400446	0.00206696718407394	0	0.0107061863877679
GEMIN7	0.0237639578297484	0.0497697816861733	0	0	0.0197904476207041	0	0	0	0.0532052142456595	0.0548559823645841	0	0.00366868385028532
CLASRP	0.0045350151603166	0	0.010555184625526	0.00556746374034028	0	0	0	0.00724568788361846	0	0	0.00368023175492318	0.0193874784229345
RELB	0.0344089477729066	0.00406641949323307	0	0.100149251286914	0	0.0465635282143856	0	0	0.0237202279617436	0	0.0126916398871431	0
CLPTM1	0	0	0	0	0.0299292779807243	0.00638925988559362	0.0275211302133757	0.0109381326675133	0.0530891375945597	0.00575933030981037	0	0
APOC2	0.0184345278764909	0	0	0	0	0.141514142849165	0	0.00473529387428695	0.00638872615000713	0.0121595370249439	0.0210835970176555	0
APOC4	0.0158909448710862	0	0.00737485298877204	0	0.000335628541474896	0	0	0.00770972757367473	0	0.000471660919012404	0	0.00607301315553296
APOC1	0.000639425979602902	0	0.0273250769124131	0.0335466192697395	0	0	0	0.0076398644325484	0	0	0.0119044106383103	0.011351431684082
APOE	0.143528806848405	0.071451088915092	0	0	0	0.61574758064584	0	0	0.0192851914829492	0.0491806744796254	0.0739754982661903	0
PVRL2	0	0	0.0209372857892151	0	0	0.00237225144136992	0.000704451746090318	0.0303761176550367	0	0.0136684265904463	0.0137247339302437	0
BCAM	0	0	0.0295604003930084	0.000763330033199364	0	0.00590235937328789	0.00722776286075985	0.0203017813039001	0	0	0.023236581067623	0
CBLC	0.0110156810039782	0	0.0299280101503103	0	0	0	0	0.00473172411945981	0	0.0054259940577553	0.00929019216176548	0.017827916903389
BCL3	0.0685498829010059	0.0591876692897132	0	0.19579186720739	0	0.00617950909811046	0	0	0.00658124558445966	0	0.00336652888014828	0
