LUAD_P1_up	LUAD_P2_up	LUSC_P1_up	LUSC_P2_up	LUAD_P1_dn	LUAD_P2_dn	LUSC_P1_dn	LUSC_P2_dn
SERINC5	0	0.00858303869622234	0	0	0.0172840241236259	0	0.0839831249647786	0.0683159225876557
SERP1	0.0315289814828269	0	0.484323251812375	0.366666901478642	0	0.0364173669073216	0	0
SERP2	0.0595445804109095	0.0191868629978165	0	0	0	0	0.0967050693505606	0.080677885526325
SERPINA1	0.100205616594308	0.205694270607433	0	0	0	0	0.435710989143581	0.402901403585659
SERPINA3	0	0	0	0	0.0597334958986152	0.131388565906131	0.147754844814249	0.122388656058202
SERPINA5	0	0	0	0	0.122559065927756	0.133384535114707	0.295536245314706	0.261674785200838
SERPINB1	0	0.0452998023784658	0	0	0.0188424851909703	0	0.189361350685718	0.234216796114171
SERPINB3	0	0	0.111663092166934	0.104481715910299	0.265446364665325	0.311407044399495	0	0
SERPINB5	0	0	0	0	0.391544266357416	0.30237861444364	0.007239387161511	0.0106015008957003
SERPINB6	0.0880186098946021	0.13858960237149	0	0	0	0	0.114071470787498	0.153856030076473
SERPINB8	0	0	0	0	0.0880925174424271	0.0768521435224095	0.096152347289382	0.0796552082969607
SERPINB9	0	0	0	0	0.152796100598304	0.16365088331126	0.195332645977922	0.168170552181702
SERPIND1	0.184678009328979	0.109224257154544	0	0	0	0	0.645742916020699	0.637905200591954
SERPINE1	0	0	0	0	0.303188786363328	0.179760979551947	0.387753855319914	0.302140208105881
SERPINE2	0	0	0	0	0.156137705044049	0.148875662886895	0.0598342135320538	0.0538288282243043
SERPINF1	0.0433483899216236	0.0447647619520909	0	0	0	0	0.0828186666266147	0.0649218909916973
SERPINF2	0.274683368293056	0.233852047279789	0	0	0	0	0.24489857492427	0.217794254242333
SERPING1	0.0101615740022237	0.0710475765403373	0	0	0	0	0.299695909259189	0.269855565403802
SERPINH1	0	0	0	0	0.206242121610143	0.212691335770728	0.0279903353399865	0.00886474480234737
SERPINI1	0	0	0.0930701117019565	0.0791531031310384	0.0132241963149361	0.111928198080734	0	0
SERTAD1	0	0	0	0	0.0868819439118151	0.0509913060914269	0.301818848921701	0.23200204751821
SERTAD2	0	0	0	0	0.0927723871912255	0.0326674950009736	0.0781454101013721	0.0263597654872006
SERTAD3	0.00717704654975634	0	0	0	0	0.00820772727605749	0.163781688003712	0.0977144391140127
SERTAD4	0	0.0370694081434623	0	0	0.0232939693868261	0	0.0116030486695018	0.0225227159796447
SESN1	0.120104116105933	0.0655418194113895	0	0	0	0	0.028658235728999	0.0425822281321203
SESN2	0.123448909455674	0.101858153919281	0	0	0	0	0.044667253056037	0.0175730766125928
SESN3	0.145787957294006	0.12240923253737	0.0277926867395197	0.0818454957599356	0	0	0	0
SESTD1	0.121562752037891	0.0679144322830507	0	0	0	0	0.0888304857292986	0.170259682011313
SETBP1	0.123558825289827	0.0805678437968746	0	0	0	0	0.144019205905883	0.082577908011911
SETD1A	0.0330153148651924	0.0719925510377509	0	0	0	0	0.0368884917594602	0.0272486157290744
SETD1B	0.0241491254546049	0.0524624555644075	0	0	0	0	0.127587701097654	0.0640097355028485
SETD2	0.0749480702432606	0.096468121499134	0.0953444880682922	0.0951147358662159	0	0	0	0
SETD3	0.111643766078353	0.0656927408907607	0.124073660088938	0.143854209846667	0	0	0	0
SETD4	0.300522859468026	0.143118875132236	0.456552512953877	0.437187422161952	0	0	0	0
SETD5	0.0414005190836381	0.0336140747451663	0	0	0	0	0.0128009956295658	0.0189302111135043
SETD6	0.0082484438665506	0.0415062771583114	0.00681090681360198	0	0	0	0	0.014277769993898
SETD7	0	0	0	0.0138240691817808	0.0922654031663632	0.0229048274783141	0.0119158446921904	0
SETD8	0	0	0.226047872145204	0.250889125341693	0.12738351944825	0.124676853569584	0	0
SETDB1	0.00727809880566297	0.00828772381081375	0.243918898626386	0.17974447388626	0	0	0	0
SETDB2	0.310550064155424	0.159117927614145	0	0	0	0	0.14701738508891	0.173181372330427
SETMAR	0.137668112353396	0.0639151694506516	0.0128729685634114	0	0	0	0	0.00291131459352454
SETX	0	0	0	0	0.0230857498908059	0.00885470751158977	0.00124312069223061	0.00862769415612269
SET	0	0	0.221855783509659	0.113581783260038	0.254653739691227	0.236142864031507	0	0
SEZ6L2	0.0395274290361695	0.0365330552087952	0	0	0	0	0.171365114257274	0.131255817774327
SF1	0	0.0236234822927971	0	0	0.0104752852875165	0	0.196362512798116	0.171100034252219
SF3A1	0	0	0	0	0.0414499457535242	0.00293879080973421	0.021250141738826	0.0282522873388869
SF3A2	0	0	0.00625629095515302	0	0.00334870907298506	0.0295687130749586	0	0.00876779170957481
SF3A3	0	0	0	0	0.0114414170390412	0.00158632696216448	0.0177964036043464	0.0581647609269105
SF3B14	0	0	0.492426069843412	0.416707267219237	0.113893055288825	0.0772466494598131	0	0
SF3B1	0.061054230144611	0.0992643656123586	0.016604649822581	0.0484844386944921	0	0	0	0
SF3B2	0	0	0	0.0448993274457445	0.0983447662090526	0.0416113857084838	0.0101024629131544	0
SF3B3	0	0	0	0	0.0811641699502563	0.00320240076683782	0.0924190300060448	0.0746759878123799
SF3B4	0	0.00416006867014556	0.191522894411116	0.176764174544086	0.029002155116178	0	0	0
SF3B5	0.0123554009278161	0	0.0572407086135029	0.0220283771200636	0	0.038214225523681	0	0
SF4	0.246794630322097	0.134413457655774	0	0	0	0	0.0161290454189684	0.00925158261415709
SFI1	0.284350562141076	0.184154318390558	0	0	0	0	0.154467641373634	0.0957053843129261
SFMBT1	0.0256047543682958	0.0308407722682271	0.0963076804890243	0.130750515697123	0	0	0	0
SFMBT2	0	0	0	0	0.0470794900270556	0.0388933491510421	0.214907024516219	0.143356086360015
SFN	0	0	0	0	0.0843757033530717	0.0217289826972315	0.0402843879876159	0.0132109425913336
SFPQ	0	0	0.129859129558631	0.173681563112969	0.0730037410860354	0.0100049299540606	0	0
SFRP1	0	0	0	0	0.0988501593241616	0.230444275751313	0.100130722488275	0.111111345857769
SFRP2	0	0	0	0	0.0622803514296166	0.0280358420904346	0.281570939420187	0.215114444211385
SFRP4	0.00545876412161143	0.012670216947367	0	0	0	0	0.0814544532719946	0.0651561408756382
SFRS11	0.103520795493756	0.102634671127257	0.0914350880943526	0.0982359854123788	0	0	0	0
SFRS12IP1	0	0	0	0	0.0955889275079916	0.139764714784309	0.145478310210934	0.193409206335541
SFRS12	0.041556314596284	0.00510445708711672	0.0173657455728703	0.0308609137187074	0	0	0	0
SFRS13A	0	0	0.150943895097047	0.136381259122959	0.0223991813813096	0.0145682796864153	0	0
SFRS13B	0.00431117540122445	0	0.248088967280908	0.169656190302878	0	0.0230738068602292	0	0
SFRS14	0.177153593882115	0.16390345509477	0.0579963677833594	0.0687425147429501	0	0	0	0
SFRS15	0	0	0.119009109812582	0.152776328032545	0.130144421278212	0.123554561549849	0	0
SFRS16	0.0212757531300659	0.0118855516413959	0	0	0	0	0.0599588190821304	0.0656807396931528
SFRS17A	0.0302128342980859	0.0166135419873661	0.0121834827392941	0.0182926098271975	0	0	0	0
SFRS18	0.158718952177204	0.103451730632771	0.0509069441770948	0.0540798129946751	0	0	0	0
SFRS1	0	0	0.139622422882075	0.153827650744973	0.161424737846974	0.171664288904803	0	0
SFRS2B	0.138902257656452	0.124225602624779	0.0128202840708327	0.0517929990481015	0	0	0	0
SFRS2IP	0	0	0.146015062780829	0.200287632726577	0.0270464644271622	0.0118039457000742	0	0
SFRS2	0	0	0.031636728091845	0.0150059762864883	0.0381863482764547	0.0261686657199878	0	0
SFRS3	0.0165605484643783	0	0.297879748842151	0.188399479346187	0	0.0194442625327837	0	0
SFRS4	0.0693886242449421	0.0373332087676039	0	0	0	0	0.0359120325901851	0.0339338790076143
SFRS5	0.141328042428029	0.0531404676105982	0.0531565091183401	0.0754342449953233	0	0	0	0
SFRS6	0.135896645763287	0.106424465400353	0.0453776819987546	0.01964737733925	0	0	0	0
SFRS7	0.015932149712661	0	0.198610155198071	0.11116579688258	0	0.0159504083470046	0	0
SFRS8	0.0830323105893501	0.0662837343636758	0	0	0	0	0.147524387272749	0.120862278344557
SFRS9	0	0	0.0600898586378901	0.0691912301981543	0.173191430151394	0.187377583383776	0	0
SFT2D1	0	0	0.189134650903	0.170447625545	0.0980539822043235	0.191059240844743	0	0
SFT2D2	0	0.0147228336123236	0	0.0057393860400469	0.0572961211468502	0	0.00125044800884597	0
SFT2D3	0.212109618125914	0.14234526427087	0.526562889380362	0.405148313479405	0	0	0	0
SFTA1P	0.2813084472789	0.225729414075409	0	0	0	0	0.300853641511762	0.374177091218764
SFTA2	0.384621556978135	0.38388676063473	0	0	0	0	0.453803141415026	0.47100905083195
SFTA3	0.695765606977767	0.580000962929984	0	0	0	0	0.493104617849172	0.521881354949518
SFTPA1	0.197414390743813	0.153001835503081	0	0	0	0	0.283486127590795	0.345820158050453
SFTPA2	0.227383808469365	0.188844823372297	0	0	0	0	0.276229299840085	0.335179595178129
SFTPB	0.604555020063228	0.444443164794642	0	0	0	0	0.392144509406685	0.452566078940996
SFTPC	0.258599347786196	0.19180109552523	0	0	0	0	0.26022486004569	0.295878338830883
SFTPD	0.292781926629342	0.251123279755665	0	0	0	0	0.353353300702859	0.374833412365491
SFXN1	0	0	0.0875020077733097	0.0579410514350747	0.5536796352235	0.467852535705589	0	0
SFXN2	0.167761227580522	0.0544216198714672	0	0	0	0	0.100082945845451	0.0802074209821015
SFXN3	0	0	0	0	0.038669870707511	0.00520820933341925	0.202753583847849	0.12962734880782
SFXN4	0	0	0.0638089960122493	0	0.00845648747616122	0.0401595488336428	0	0.00297109486553545
SFXN5	0.00136686141117937	0	0	0.015507868238907	0	0.0115826103819726	0.00271540042047148	0
SGCA	0.0724303391690846	0.0666159918103876	0	0	0	0	0.829199439123729	0.804492784602434
SGCB	0	0	0.0477800288796416	0.0941441286787534	0.0976451329221507	0.142711020441147	0	0
SGCD	0	0.0028191860571299	0	0	0.0319738336914663	0	0.026850324091237	0.00527109206313483
SGCE	0	0	0.0230365970873477	0.00550877868639654	0.000380628032646562	0.00532432005008657	0	0
SGEF	0.0520979351104483	0.0237420353559227	0.306274731274413	0.296840287963954	0	0	0	0
SGIP1	0.00890102444384912	0.0261192212852746	0	0	0	0	0.101371252336845	0.077809370903374
SGK196	0	0	0	0	0.234734274648999	0.12992011603955	0.0678879808318285	0.0376939778860118
SGK1	0	0	0.169518039538687	0.145626305766755	0.0225557646027284	0.00746369877976224	0	0
SGK223	0	0	0	0	0.0771121823120145	0.0155914785217841	0.177963693461497	0.250054850769488
SGK269	0	0	0	0	0.0256582759342387	0.0252055843276827	0.133699064045504	0.11320899657419
SGK3	0.0850856207217326	0.0268778886979539	0.0127049521930195	0.030014309033936	0	0	0	0
SGK494	0	0.000274419861775727	0.00863147640398133	0	0.00412663433211218	0	0	0.00695729096465648
SGMS1	0.0201394223263983	0.0633804134172833	0	0	0	0	0.0507553585046184	0.0168497604451518
SGMS2	0	0.0427636567514619	0	0	0.00181515216284437	0	0.230031934979142	0.131108370657694
SGOL1	0	0	0.047609570296435	0.0315138145883703	0.329413204811585	0.30634419044491	0	0
SGOL2	0	0	0.08992604510786	0.142263172433994	0.366463648235348	0.213658625331971	0	0
SGPL1	0	0.0292374213099897	0	0	0.0329635867077636	0	0.144062319451784	0.122587078936629
SGPP1	0	0	0	0	0.0989731501306276	0.16050337921084	0.00465266945781638	0.00516457423356758
SGPP2	0	0.110646576680914	0	0	0.000683830141515269	0	0.180363686437382	0.148186570955144
SGSH	0.147549163408833	0.224098552823099	0	0	0	0	0.020554622433246	0.00932284310014202
SGSM1	0.290022903189161	0.213532840118972	0	0	0	0	0.22927763172876	0.254848188148572
SGSM2	0.132403916383102	0.137897301059411	0	0	0	0	0.161420846243356	0.128899978543945
SGSM3	0.149303016901779	0.155894121643885	0	0	0	0	0.249551604752609	0.169614664452415
SGTA	0.0217824043995077	0.00434732605988195	0	0	0	0	0.00886363116589466	0.00378740171861112
SGTB	0	0	0.11666921030639	0.122123656338438	0.0194619204658353	0.0126376664829583	0	0
SH2B1	0.302019703099139	0.156911203482406	0	0.028892223648334	0	0	0.0149775894523613	0
SH2B2	0.0225486943239391	0.0490892539700586	0	0	0	0	0.136555473576772	0.196728680240984
SH2B3	0	0	0	0	0.0424870133636345	0.00567326388170617	0.251649436557086	0.194231525981474
SH2D1A	0.059493961984213	0.0524684217137507	0	0	0	0	0.0167846987739406	0.00742079042488424
SH2D2A	0	0	0	0	0.0716096179979112	0.0381293333006783	0.0587211459062799	0.101879677526468
SH2D3A	0	0.00846548694574893	0	0	0.0119566193756906	0	0.313825550808305	0.24037408938576
SH2D3C	0.068824878574972	0.101095017421676	0	0	0	0	0.533040956725609	0.449859695572723
SH2D4A	0.0282003762168392	0.069338456545694	0	0	0	0	0.0386413334483725	0.0466522239639959
SH3BGRL2	0.231440333804919	0.15938684134229	0	0	0	0	0.0903225883219539	0.0990833009112101
SH3BGRL3	0	0	0	0	0.00880733797582246	0.010241248741203	0.0649695417454426	0.013428494042756
SH3BGRL	0.0612216708580472	0.0319825466269875	0	0	0	0	0.110709509701803	0.109988375323345
SH3BGR	0.0867165510673562	0.0168415276945436	0.281547965387605	0.295168841010491	0	0	0	0
SH3BP1	0.0166686340430934	0.0330363482176466	0	0	0	0	0.0834400868608323	0.0514863771511771
SH3BP2	0	0	0	0	0.0294555318102263	0.00226307865768582	0.255706096304114	0.219563328063927
SH3BP4	0.00167578002881902	0.00213007393733992	0.120243239029403	0.118210383303512	0	0	0	0
SH3BP5L	0.0275518291388658	0.05843212302243	0.00488797355038203	0.00427260752295491	0	0	0	0
SH3BP5	0.441713311680683	0.357264281188587	0	0	0	0	0.100555960173518	0.0765622609163826
SH3D19	0	0.0219218384855134	0	0	0.0286609820890764	0	0.281777588088231	0.2249956377724
SH3D20	0	0	0	0	0.052669640923671	0.00496659147393021	0.353513674016961	0.410233937048407
SH3GL1	0	0	0	0	0.172340566768075	0.105410355133384	0.0620233164964499	0.043607218861911
SH3GLB1	0	0	0	0	0.0948870969507167	0.093823811376905	0.186593979735062	0.165158674270917
SH3GLB2	0.245847261525853	0.13475102272321	0	0	0	0	0.233186467493631	0.286397626611791
SH3KBP1	0	0	0	0	0.0678264657430188	0.0639679569750941	0.0712568508472207	0.054782944841982
SH3PXD2A	0	0.0119349803004395	0	0	0.00573998204194142	0	0.160787913988663	0.0790408664215505
SH3PXD2B	0	0	0	0	0.155962331385696	0.0500372032809589	0.139527119321707	0.121545395127954
SH3RF1	0.0613037912172825	0.135650633315649	0	0	0	0	0.127897822126606	0.0778851926106258
SH3RF2	0	0	0	0.0124025587888178	0.0512880167351117	0.00535722927479077	0.0182297537323046	0
SH3RF3	0	0	0	0	0.0109107209323257	0.0485384637449498	0.051861896315205	0.0652155120659833
SH3TC1	0	0	0	0	0.00701950878415338	0.00318997666249624	0.475489511721551	0.363895355136455
SH3TC2	0	0	0	0	0.329457769944051	0.267658746824289	0.13727551499079	0.162533038746732
SH3YL1	0.162827676751102	0.203253096246885	0	0	0	0	0.0182684051497294	0.0271490993873778
SHANK2	0.000384059660244246	0	0	0	0	0.0181998347182457	0.313534865326612	0.298119613094317
SHANK3	0	0	0	0	0.0229480309935504	0.00977604523638069	0.303240926070237	0.280404069820121
SHARPIN	0	0	0	0	0.000740830490995633	0.0295101515907518	0.378047445795315	0.270701844771188
SHB	0.108256310239767	0.0274257838331769	0	0	0	0	0.0190986067025569	0.0088381034134534
SHC1	0	0	0	0	0.58084919986437	0.303031924900774	0.0448722277523237	0.0273175553854934
SHC2	0.134174849426357	0.173105705570056	0	0	0	0	0.0649146947217355	0.041026221884238
SHC3	0.279258087106533	0.175835774699471	0	0	0	0	0.0243675684093791	0.0191780938433281
SHCBP1	0	0	0	0.00177719107914409	0.539657477467064	0.423033362598606	0.0089477547726475	0
SHE	0.177147733046405	0.253348816017466	0	0	0	0	0.138112254929051	0.124571651522233
SHFM1	0.00265603650344592	0.00214193908292487	0.328388648553946	0.358475006217074	0	0	0	0
SHF	0.115095315241665	0.15210596501867	0	0.0106007135006618	0	0	0.00131626279544633	0
SHISA2	0.456528212495684	0.330954357273601	0.111483803572662	0.107126783467096	0	0	0	0
SHISA4	0.208688219116751	0.383306125417188	0	0	0	0	0.0627564165421101	0.0603041464965591
SHISA5	0	0	0	0	0.0692081109493585	0.0697740860925549	0.298604829095266	0.255158244476402
SHKBP1	0	0	0	0	0.0788885215856513	0.0373837915456202	0.207319624132918	0.18575314189995
SHMT1	0.0624375619431322	0.0596731514405544	0.198053805403805	0.139067897880563	0	0	0	0
SHMT2	0	0	0.0193788856165575	0	0.0453272432890044	0.108075524976589	0	0.0372360464286206
SHOC2	0	0	0	0	0.0975910120587205	0.112792217404836	0.0976195864019013	0.0754890047467171
SHOX2	0	0	0.171541488434274	0.192693172556004	0.27953161588083	0.158310837419353	0	0
SHPK	0	0	0	0	0.0211655167618665	0.0412615343791665	0.533078487430603	0.534212378151005
SHPRH	0	0	0.00346294025430068	0	0.0111629139258274	0.00184320176339032	0	0.00184590584845741
SHQ1	0	0	0.0300375053207219	0	0.0403899308684046	0.0721964343459141	0	0.0145715770176113
SHROOM1	0	0	0	0	0.014244918980745	0.0206876824067633	0.390871974888852	0.39299154258955
SHROOM2	0.0335204606001417	0.065631296205998	0.183559016661018	0.21202721725386	0	0	0	0
SHROOM3	0.17695836748173	0.143687685958296	0.0407840147803471	0.064410693892334	0	0	0	0
SHROOM4	0.0918009673213888	0.175156595240563	0	0	0	0	0.368732005697527	0.330965979170879
SIAE	0.0862788247867821	0.0459191471014722	0	0	0	0	0.110611804721411	0.102571895785791
SIAH1	0.0586168698577217	0.057107477554335	0.0647683843703951	0.0594453092650684	0	0	0	0
SIAH2	0	0	0.449802390166507	0.371238259588704	0.145127129011039	0.261074728191698	0	0
SIDT1	0.0399160948403687	0.10019213289416	0	0	0	0	0.346613663320931	0.318675633290858
SIDT2	0.168251724242059	0.1398735923826	0	0	0	0	0.115846056733049	0.0882905019929133
SIGIRR	0.393984145544125	0.207650793710901	0	0	0	0	0.509270310651823	0.585594433206626
SIGLEC10	0.00145729803441096	0.0280221764047761	0	0	0	0	0.210542409976491	0.202938222035328
SIGLEC12	0.0453961763510488	0.0640001409836859	0	0	0	0	0.430807996104846	0.476646272308973
SIGLEC14	0	0	0	0	0.0687577843738531	0.0729818675732807	0.088341692150649	0.0777849872456739
SIGLEC1	0.00791480215767921	0.00634589074101256	0	0	0	0	0.284852065848266	0.302655694071489
SIGLEC5	0.0141346066417498	0.0905829539192456	0	0	0	0	0.428768161547563	0.378967869810053
SIGLEC7	0	0.0206735476233331	0	0	0.00608135748996615	0	0.291540360056316	0.292448166639186
SIGLEC8	0.0674058337360191	0.0959544654906849	0	0	0	0	0.110980830061424	0.121532993974774
SIGLEC9	0.0157413285745007	0.0450530189339672	0	0	0	0	0.420560510709278	0.392647876864815
SIGMAR1	0	0	0.0531700952645481	0.0158346907893712	0.0633731490036896	0.161437096717726	0	0
SIK1	0	0	0	0	0.210375567367758	0.240909232007549	0.169071016920721	0.179544157398184
SIK2	0	0.0206271539467799	0.00207214737284006	0.00640766517824655	0.0175763487155902	0	0	0
SIK3	0	0.0183754301834965	0	0.00262538681911714	0.0109041230263546	0	0.0353120215954101	0
SIKE1	0	0	0.0465270422164188	0.0197366210973184	0.144197876644066	0.109102478810793	0	0
SIL1	0.0795226678187709	0.0126185521144869	0	0	0	0	0.173968104491374	0.167245305293238
SILV	0.00129757651031101	0	0.0711508330993041	0.0434237228608492	0	0.00397528640667375	0	0
SIM2	0	0	0.177666397105849	0.198979687650378	0.102391943368358	0.0605770801983944	0	0
SIN3A	0	0.0120166764404271	0.0923190077647483	0.0651293656061546	0.0405506258236061	0	0	0
SIN3B	0.0841560368507985	0.115215246517805	0	0	0	0	0.147779736778688	0.109248248783937
SIP1	0.0023533400856154	0	0.122027913298508	0.0683898491069322	0	0.00800844197057229	0	0
SIPA1L1	0	0	0.197310456779361	0.287749896869049	0.0317841676928522	0.0162852578406857	0	0
SIPA1L2	0.0345462325214666	0.0918778788110436	0.0643375926981009	0.064117326956029	0	0	0	0
SIPA1L3	0.040112805780732	0.12112530148312	0.0261797620592379	0.0540553263864239	0	0	0	0
SIPA1	0.0432828044279686	0.0462148044110479	0	0	0	0	0.405021011789535	0.307543947853445
SIRPA	0	0	0	0	0.154309250136136	0.0882417117067809	0.227109997782743	0.219291621550721
SIRPB1	0	0.00661839278706723	0	0	0.0525532483934144	0	0.259821095664016	0.231847286424577
SIRPB2	0	0	0	0	0.0551561208170107	0.00535419374482034	0.226801567240967	0.213239948012043
SIRPG	0.021692308533185	0.0188790239520741	0	0	0	0	0.0134942089375492	0.0112927735037399
SIRT1	0	0.00479676164619402	0	0	0.00399709785978475	0	0.0329805075679719	0.0589381381662017
SIRT2	0.239324145371235	0.194652770304996	0.0458227628961341	0.0613653772590678	0	0	0	0
SIRT3	0.0785345394852771	0.0276817115541642	0	0	0	0	0.174807297391215	0.167543103867687
